Unnamed: 0,Median Income,Age of House,Average Rooms,Average Bedrooms,Population,Average Occupancy,Latitude,Longitude,Price,Postal_Code,Extra_Noise,Random,Average_NotBedrooms
19512,1.7104,33.0,4.2091690544412605,1.0601719197707735,1318.0,3.776504297994269,37.61,-121.02,0.59,95437,-3.0741099936155956,48.39614425841249,3.148997134670487
19513,2.8194,43.0,4.665413533834586,0.9022556390977444,612.0,2.300751879699248,37.62,-121.03,0.813,96579,-0.30401689526598963,71.9605849610663,3.763157894736842
19514,2.5313,46.0,4.816115702479339,1.0495867768595042,1210.0,2.5,37.62,-121.03,0.777,93247,-0.16630578290832382,47.70852951627721,3.766528925619834
19515,1.6731,14.0,4.741322314049587,1.062809917355372,4722.0,3.902479338842975,37.62,-121.02,0.958,91858,-0.05442377588582589,37.15572738461192,3.678512396694215
19516,1.3036,52.0,9.136363636363637,1.5909090909090908,74.0,3.363636363636364,37.64,-121.01,0.75,94781,-2.082179077728345,79.64200182593585,7.545454545454546
19517,1.9013,36.0,4.232905982905983,1.0833333333333333,1998.0,4.269230769230769,37.64,-121.01,0.699,94064,-0.7640855342637003,84.8324351775063,3.14957264957265
19518,1.0217,33.0,3.609375,1.078125,598.0,3.114583333333333,37.64,-121.01,0.813,94681,-1.3622442105250372,7.188916566587034,2.53125
19519,1.2902,43.0,3.3085106382978724,1.0106382978723405,293.0,3.117021276595745,37.64,-121.0,0.675,92398,-0.9265626019814763,27.897758913166626,2.297872340425532
19520,2.7538,41.0,4.376731301939058,1.0664819944598338,881.0,2.440443213296399,37.64,-120.99,0.996,90142,-0.2586889520549061,50.78710476308807,3.310249307479224
19521,1.8162,50.0,3.5025641025641026,0.9692307692307692,459.0,2.353846153846154,37.64,-120.99,0.7,95062,-0.7415526039614807,31.649774744443317,2.533333333333333
19522,0.6825,17.0,2.372549019607843,0.9901960784313726,198.0,0.9705882352941176,37.65,-121.0,1.875,92851,-0.8530125633358254,78.35830049607534,1.3823529411764706
19523,0.4999,52.0,2.870967741935484,0.8548387096774194,152.0,2.4516129032258065,37.65,-121.01,0.825,93469,-0.19796944182127724,11.473336074886864,2.0161290322580645
19524,0.9573,19.0,2.951219512195122,1.0,658.0,16.048780487804876,37.64,-121.0,1.625,93695,-0.492207790968045,79.77982862865733,1.951219512195122
19525,1.1875,52.0,3.354430379746836,1.120253164556962,325.0,2.056962025316456,37.64,-121.0,0.906,90717,0.19968990865345315,61.78864171948737,2.2341772151898738
19526,3.9886,16.0,5.469613259668508,0.988950276243094,1776.0,2.453038674033149,37.65,-120.97,1.375,90642,-0.4198561911143674,28.9367718537483,4.480662983425414
19527,2.7917,41.0,4.732258064516129,1.0580645161290323,673.0,2.170967741935484,37.64,-120.96,0.907,93440,-1.5676090120517445,34.44546884411791,3.674193548387097
19528,2.0833,42.0,4.914583333333334,1.05,1131.0,2.35625,37.64,-120.97,0.955,92548,-1.0310823188108482,18.289915509320142,3.864583333333334
19529,7.3841,40.0,6.698412698412699,1.0,158.0,2.507936507936508,37.65,-120.98,1.722,93693,-0.32805067272293886,25.25734002981378,5.698412698412699
19530,3.1397,45.0,5.744744744744745,1.006006006006006,839.0,2.51951951951952,37.64,-120.98,1.107,90369,-0.4479754677695841,71.72688689824965,4.738738738738739
19531,2.1458,40.0,5.562111801242236,1.1149068322981366,679.0,2.108695652173913,37.64,-120.98,1.303,93650,-1.4134822697944798,37.5884140541193,4.447204968944099
19532,2.9783,19.0,5.093514328808446,1.009049773755656,2426.0,3.659125188536953,37.66,-120.9,0.825,95205,0.6765804201387406,68.74841386870489,4.08446455505279
19533,2.6523,36.0,5.689655172413793,1.0991379310344829,720.0,3.103448275862069,37.66,-120.91,0.763,90786,0.31222345486365677,51.41075411017481,4.59051724137931
19534,1.6767,26.0,5.720779220779221,1.3571428571428572,855.0,2.7759740259740258,37.64,-120.9,0.813,96882,-0.6007925312432002,14.529774964392573,4.363636363636363
19535,3.0577,13.0,6.056085918854415,1.1670644391408114,3033.0,3.619331742243437,37.65,-120.94,1.19,95579,-0.16369076310907998,49.90706477996921,4.889021479713604
19536,4.25,1.0,20.125,2.9285714285714284,402.0,3.5892857142857144,37.65,-120.93,1.892,90949,-1.0718735209733135,75.6469845842633,17.196428571428573
19537,1.3696,23.0,3.914728682170544,0.9612403100775194,163.0,1.2635658914728682,37.65,-120.92,2.75,95444,0.8530678670993113,29.767550472432436,2.9534883720930245
19538,2.6964,14.0,4.718693284936479,1.015426497277677,3221.0,2.922867513611615,37.65,-120.95,1.07,90521,2.0689303564211263,64.8081664686928,3.703266787658802
19539,2.4485,34.0,5.214723926380368,0.9969325153374232,972.0,2.98159509202454,37.65,-120.96,0.955,96632,-0.6445869371669741,19.90326545417084,4.217791411042945
19540,2.7209,32.0,5.090510948905109,1.0802919708029195,1957.0,2.856934306569343,37.64,-120.95,0.883,96048,1.2239323488661262,13.569895791675101,4.0102189781021895
19541,1.425,43.0,4.066666666666666,0.8666666666666667,176.0,2.933333333333333,37.63,-120.94,0.694,96540,-0.860792203752028,36.02261306239567,3.1999999999999997
19543,3.625,36.0,4.285714285714286,0.8571428571428571,51.0,3.642857142857143,37.64,-120.96,0.675,92943,-0.5319614573942383,38.92035936996703,3.4285714285714284
19544,1.6952,39.0,4.076323987538941,1.026479750778816,2052.0,3.196261682242991,37.64,-120.98,0.65,90354,1.4336902318374543,76.10096303671024,3.0498442367601246
19545,1.7054,39.0,3.900826446280992,1.0033057851239668,2047.0,3.3834710743801653,37.63,-120.97,0.588,95042,-0.11983903688604358,46.00787512678253,2.8975206611570252
19546,1.75,31.0,3.257575757575758,0.9393939393939394,192.0,2.909090909090909,37.63,-121.0,0.738,92335,0.686983686736405,8.123489533081973,2.3181818181818183
19547,1.59,49.0,4.39186295503212,1.0706638115631693,1525.0,3.2655246252676657,37.63,-121.0,0.809,91482,-0.2694609087995017,63.39994983553954,3.3211991434689505
19548,1.9643,41.0,4.6066666666666665,1.065,2122.0,3.536666666666666,37.63,-121.01,0.749,91647,-1.8027356300181465,46.925325986604726,3.5416666666666665
19549,1.8167,35.0,3.9172413793103447,1.0344827586206895,622.0,4.289655172413793,37.62,-121.01,0.795,93045,2.3374118030770306,33.164320056531615,2.882758620689655
19550,2.0885,35.0,4.812064965197216,1.1067285382830627,1687.0,3.91415313225058,37.62,-121.01,0.737,94631,-0.21677314623465152,80.22188086109861,3.705336426914153
19551,1.9206,26.0,4.097639484978541,1.0246781115879828,3010.0,3.2296137339055795,37.62,-120.98,0.813,95410,0.15611754452117496,15.438479022758445,3.072961373390558
19552,2.4792,21.0,3.752941176470588,1.411764705882353,276.0,3.247058823529412,37.63,-120.99,0.6,96994,-0.7325277198121316,91.32123439779633,2.341176470588235
19553,1.0801,28.0,3.2296918767507004,1.1764705882352942,1043.0,2.92156862745098,37.62,-121.0,0.75,96981,0.7801316239135077,33.40614903171111,2.053221288515406
19554,1.5515,37.0,3.910679611650485,0.9805825242718448,1787.0,3.469902912621359,37.62,-120.99,0.541,92215,0.7065863087564661,46.09414448426277,2.9300970873786403
19555,3.4703,5.0,5.649149922720247,1.0757341576506956,2316.0,3.579598145285935,37.61,-121.01,1.293,95045,-1.5572546726113887,92.92329955601916,4.5734157650695515
19556,2.273,36.0,4.8127272727272725,1.098181818181818,2045.0,3.718181818181818,37.61,-121.0,0.629,94716,0.1710995873048751,76.12398317377075,3.714545454545455
19557,2.6899,22.0,5.400244798041616,1.1321909424724603,3116.0,3.813953488372093,37.6,-121.0,0.821,90427,0.8771010025259578,7.43024338048196,4.268053855569155
19558,2.5993,33.0,4.1016260162601625,0.967479674796748,1027.0,4.17479674796748,37.6,-121.02,0.68,95821,1.200436866673032,57.82968587553706,3.1341463414634143
19559,2.1779,36.0,4.490625,1.034375,1073.0,3.353125,37.6,-120.98,0.584,92537,0.6464489772378144,31.0362871673195,3.45625
19560,1.2857,39.0,4.031496062992126,1.0393700787401574,443.0,3.4881889763779528,37.61,-120.99,0.6,96498,0.73433746826572,50.848824984072,2.9921259842519685
19561,4.6484,2.0,6.406607369758577,1.059720457433291,2784.0,3.537484116899619,37.59,-120.98,1.459,96339,-0.5400937062533924,74.29690416341613,5.346886912325286
19562,2.3849,11.0,4.983529411764706,1.0341176470588236,2410.0,2.835294117647059,37.59,-120.96,1.22,90544,-1.2290387019419655,49.617291391865,3.949411764705882
19563,1.8929,29.0,4.474093264248705,1.137305699481865,1063.0,2.7538860103626943,37.59,-120.95,0.636,92764,-0.3108738148769548,7.102187694504513,3.3367875647668397
19564,3.8372,13.0,5.962162162162162,1.0864864864864865,1796.0,3.236036036036036,37.61,-120.94,1.293,94919,-1.2517653866139233,52.998051860968374,4.875675675675676
19565,4.6833,17.0,6.077961019490255,0.9805097451274364,2034.0,3.049475262368816,37.61,-120.95,1.422,93765,-0.73903108600508,2.4129666560143703,5.097451274362818
19566,1.9444,23.0,4.285539215686274,1.0870098039215683,2467.0,3.0232843137254903,37.61,-120.96,0.934,95098,-0.7539772953871173,34.84093573599413,3.1985294117647056
19567,1.871,16.0,3.536,1.0,884.0,2.357333333333333,37.61,-120.97,1.039,90658,-0.940704522280778,47.803052292343175,2.536
19568,2.9821,35.0,5.57089552238806,1.037313432835821,729.0,2.720149253731343,37.6,-120.95,0.974,92827,0.5322862544139333,64.46735633766275,4.533582089552239
19569,3.5331,30.0,5.539115646258503,0.9761904761904762,1804.0,3.068027210884354,37.6,-120.94,1.029,92058,-1.0127272634128923,50.620678762168026,4.562925170068027
19570,1.8466,43.0,4.701807228915663,1.0662650602409638,862.0,2.5963855421686746,37.59,-120.95,0.815,93327,1.835580437856084,15.194681054716884,3.635542168674699
19571,2.3152,16.0,5.174934725848564,1.0757180156657964,2622.0,3.422976501305483,37.59,-120.94,1.113,96539,0.9891500401425736,93.22175639610418,4.099216710182768
19572,2.0493,19.0,4.186486486486486,0.9972972972972972,770.0,2.081081081081081,37.58,-120.94,0.995,90730,1.1894937345501595,65.0299672751142,3.189189189189189
19573,3.7041,11.0,7.260932944606414,1.186588921282799,1934.0,2.8192419825072887,37.62,-120.95,1.748,91832,-0.6891562561313513,31.696778512490752,6.074344023323615
19574,2.9451,7.0,5.38984126984127,1.0622222222222222,5807.0,3.686984126984127,37.62,-120.97,1.278,90408,0.20029656479729016,96.59396951310416,4.327619047619048
19575,1.2273,18.0,5.0,1.1343283582089552,189.0,2.82089552238806,37.68,-120.54,0.875,96505,-1.0428946936057153,88.25776091089898,3.865671641791045
19576,1.8958,16.0,6.173913043478261,1.108695652173913,239.0,5.195652173913044,37.7,-120.64,1.375,94179,0.2173557941119708,14.349008867816393,5.065217391304348
19577,3.8214,24.0,5.733668341708543,1.0628140703517588,1167.0,2.9321608040201004,37.69,-120.75,1.161,96299,-1.7677208646053852,65.54290951065636,4.670854271356784
19578,3.0809,5.0,6.126954921803128,1.1195952161913525,3012.0,2.7709291628334864,37.69,-120.86,1.436,93247,1.0622968819112963,56.006945208654855,5.007359705611775
19579,3.8984,40.0,6.43312101910828,0.9872611464968152,488.0,3.1082802547770703,37.64,-120.87,1.705,94802,-0.6448953238382149,19.280892288619423,5.445859872611465
19580,2.69,20.0,5.6438127090301,1.0535117056856187,1505.0,2.516722408026756,37.64,-120.82,2.013,96057,0.30284483926723055,23.347514048902895,4.590301003344481
19581,2.6417,8.0,5.052147239263804,1.0230061349693251,2277.0,3.4923312883435584,37.64,-120.77,0.968,96615,0.4884741510318143,56.37737735509698,4.029141104294479
19582,2.0385,25.0,5.021875,1.065625,2319.0,3.6234375,37.65,-120.76,0.843,96762,-0.5539640453607017,32.12882843339771,3.95625
19583,1.4464,17.0,5.431034482758621,1.5344827586206895,130.0,2.2413793103448274,37.65,-120.46,0.792,95543,-0.798260928865737,83.48314310951552,3.8965517241379315
19584,5.6945,36.0,6.191489361702128,1.0212765957446808,124.0,2.6382978723404253,37.59,-120.59,1.542,90133,-0.12020773479571227,9.773923530627416,5.170212765957447
19585,2.3906,27.0,5.27027027027027,1.0225225225225223,660.0,2.972972972972973,37.59,-120.69,0.818,94883,0.8029656838075111,91.40307732021125,4.247747747747748
19586,3.2604,30.0,5.551020408163265,1.0816326530612246,531.0,3.612244897959184,37.61,-120.76,0.879,94959,-0.14698542862172312,84.05525490682896,4.469387755102041
19587,3.9688,30.0,6.60431654676259,1.1079136690647482,469.0,3.3741007194244603,37.61,-120.8,1.75,90666,0.6029577859633884,73.86234831137467,5.496402877697841
19588,3.6181,35.0,5.513833992094861,1.0434782608695652,756.0,2.988142292490118,37.58,-120.76,1.786,90276,0.7940915391664592,26.256725093516366,4.470355731225296
19589,3.6629,30.0,6.3625,1.0666666666666669,757.0,3.154166666666667,37.58,-120.83,1.714,93307,-0.19245288176091954,71.49578560421189,5.2958333333333325
19590,3.4934,27.0,5.46,1.0466666666666666,451.0,3.006666666666667,37.57,-120.85,1.938,95871,-0.11267650140146543,43.876977961863226,4.413333333333333
19591,3.9821,22.0,5.783132530120482,1.072289156626506,774.0,3.108433734939759,37.57,-120.88,2.043,90881,0.13880737873873936,63.37578972291662,4.710843373493976
19592,4.8958,30.0,6.594202898550725,1.0144927536231885,220.0,3.188405797101449,37.62,-120.87,1.425,92060,1.1424046255826095,31.255441720335455,5.579710144927536
19593,2.6619,32.0,5.349299065420561,1.0677570093457944,2742.0,3.203271028037383,37.6,-120.87,0.862,96485,-0.34328159429596883,83.58578538080288,4.281542056074766
19594,4.5625,25.0,5.5046728971962615,0.9626168224299064,709.0,3.3130841121495327,37.6,-120.86,1.336,92082,1.1377505258287988,4.057609931887807,4.542056074766355
19595,2.151,33.0,4.861244019138756,0.985645933014354,617.0,2.952153110047847,37.59,-120.89,1.958,96702,0.25512745192797287,69.14597466959168,3.8755980861244015
19596,3.7611,12.0,5.390625,0.9675480769230768,2445.0,2.938701923076923,37.6,-120.92,1.231,91237,-0.7366109335075179,82.86312403833145,4.423076923076923
19597,2.6591,26.0,7.22457627118644,1.1822033898305084,642.0,2.720338983050848,37.59,-120.92,1.805,92452,-0.04199385122860111,64.64281151638993,6.042372881355932
19598,2.0521,26.0,4.893371757925072,1.015850144092219,2446.0,3.5244956772334293,37.57,-120.91,0.654,96801,-1.1206340352036939,19.199178212931244,3.877521613832853
19599,1.55,17.0,5.425149700598802,1.0808383233532934,672.0,2.0119760479041915,37.56,-120.93,1.661,90158,-1.346007271613347,28.498077978026302,4.344311377245509
19600,3.1125,29.0,4.851851851851852,1.0246913580246917,672.0,2.765432098765432,37.57,-120.95,1.548,95229,0.6068492485540589,51.49052945027505,3.8271604938271606
19601,2.6406,27.0,5.505952380952381,1.0476190476190477,449.0,2.6726190476190474,37.57,-120.98,1.297,92596,0.7977689213047717,32.94490692722432,4.458333333333334
19602,1.7169,36.0,4.706959706959707,0.989010989010989,706.0,2.586080586080586,37.58,-121.02,1.214,93815,-0.03302374637691856,0.4916421707198304,3.717948717948718
19603,2.1875,27.0,5.4124293785310735,1.03954802259887,580.0,3.2768361581920904,37.6,-121.04,0.828,95947,0.047681367386169,4.0678112444547665,4.372881355932203
19604,2.6705,32.0,5.592833876221499,1.0586319218241045,1356.0,4.416938110749186,37.56,-121.09,0.919,94374,-0.5767636673049116,76.77684310100086,4.534201954397394
19605,1.9728,32.0,5.468208092485549,1.1445086705202312,624.0,3.606936416184971,37.55,-121.03,0.979,92526,0.16987942513442464,8.370718168136426,4.323699421965317
19606,3.1875,33.0,5.2844827586206895,1.0603448275862069,343.0,2.956896551724138,37.5,-121.04,1.292,90110,1.9814787708644557,92.80218556382319,4.224137931034482
19607,4.1346,26.0,5.626506024096385,1.120481927710843,244.0,2.9397590361445785,37.48,-121.02,1.875,96574,1.0096967202535028,44.273644589633086,4.506024096385542
19608,3.2396,5.0,5.762973352033661,1.150070126227209,3062.0,4.2945301542777,37.48,-121.12,1.252,90541,-0.07605732892686651,75.81866383643671,4.612903225806452
19609,2.8833,38.0,5.120253164556962,0.9493670886075948,1272.0,2.6835443037974684,37.47,-121.14,1.152,91138,-0.16318935476092003,12.55045960686071,4.170886075949367
19610,3.7045,6.0,5.353474320241692,1.003021148036254,1011.0,3.054380664652568,37.48,-121.14,1.281,93283,-0.3763910047715011,92.65074200770383,4.350453172205438
19611,2.1833,37.0,4.503386004514673,1.0112866817155757,1559.0,3.5191873589164784,37.47,-121.13,0.927,93610,-1.4110673558404296,3.380882984215472,3.4920993227990973
19612,3.5795,12.0,6.857575757575757,1.2424242424242424,913.0,2.7666666666666666,37.47,-121.11,1.456,94455,-0.48291284722839156,4.21371607295562,5.615151515151515
19613,5.2452,4.0,5.945010183299389,1.0244399185336048,1592.0,3.2423625254582484,37.46,-121.14,1.619,93557,0.6742317925034584,5.4585780213023405,4.920570264765784
19614,2.3173,30.0,6.115942028985507,1.1768115942028985,1301.0,3.7710144927536233,37.6,-121.2,0.865,92419,-0.9320182634750263,10.34081609634826,4.939130434782609
19615,2.8558,31.0,4.9918367346938775,1.346938775510204,1067.0,4.355102040816327,37.56,-121.27,1.0,95334,-0.2800573211844655,48.683164388591116,3.644897959183673
19616,0.536,33.0,4.928571428571429,2.0,47.0,3.357142857142857,37.44,-121.31,1.125,91756,-1.118181142212857,78.82764421149685,2.928571428571429
19617,3.0,34.0,6.25531914893617,1.0425531914893618,147.0,3.127659574468085,37.5,-121.21,1.625,93086,0.7854446300551747,28.494783145633107,5.212765957446808
19618,3.1645,37.0,6.345794392523365,1.0794392523364489,586.0,2.7383177570093458,37.52,-121.14,1.708,95050,-1.273231628138199,74.57768216935956,5.266355140186915
19619,3.4464,33.0,4.968085106382978,1.0602836879432624,915.0,3.24468085106383,37.45,-121.06,1.625,92306,0.5926779072618362,77.40609747685232,3.907801418439716
19620,3.5,52.0,5.195876288659794,0.9896907216494846,295.0,3.0412371134020617,37.42,-121.06,0.735,96921,1.028640610073081,90.8277329851757,4.206185567010309
19621,2.5,42.0,5.493333333333333,1.0,227.0,3.026666666666667,37.43,-121.11,0.742,96263,-0.32337584590447205,14.9351920147768,4.493333333333333
19622,4.0,36.0,6.0,1.5,27.0,3.375,37.33,-121.29,0.75,90975,-0.6869234154593553,13.553450903434294,4.5
19623,1.7188,40.0,5.458333333333333,1.1666666666666667,329.0,3.427083333333333,37.33,-121.09,1.125,95008,0.4751179533384053,12.209505553411793,4.291666666666666
19624,2.3583,41.0,4.543478260869565,1.0130434782608695,632.0,2.747826086956522,37.37,-121.01,0.95,95247,1.602425145626405,35.93106090541236,3.5304347826086957
19625,1.6214,17.0,6.0,1.277258566978193,1054.0,3.283489096573209,37.33,-121.01,0.715,90722,1.3416775610499883,48.94126641919797,4.722741433021807
19626,3.06,27.0,5.820960698689956,1.004366812227074,730.0,3.187772925764192,37.33,-121.03,1.06,92570,-0.07376044127238657,46.16093550156168,4.816593886462882
19627,2.2566,42.0,5.272232304900181,1.0181488203266789,1457.0,2.644283121597096,37.32,-121.03,0.821,95807,-0.8831825694815804,25.704873139979455,4.254083484573503
19628,3.3824,6.0,6.778061224489796,1.239795918367347,1409.0,3.5943877551020407,37.3,-121.04,1.155,90324,-0.23209246902268377,62.19796254634997,5.538265306122449
19629,3.1523,14.0,5.226685796269727,1.0129124820659972,2070.0,2.96987087517934,37.53,-120.84,1.418,91529,-1.689908859809542,33.8273630700544,4.21377331420373
19630,1.6445,18.0,3.973314606741573,1.0280898876404494,1751.0,2.4592696629213484,37.53,-120.86,1.569,95645,-0.5557051247840179,36.60829880795199,2.945224719101124
19631,5.3168,18.0,6.638888888888889,1.0833333333333333,92.0,2.555555555555556,37.53,-120.88,1.75,95169,0.45054594569390183,10.55300628025927,5.555555555555556
19632,2.5938,45.0,5.555555555555555,0.984126984126984,187.0,2.9682539682539684,37.55,-120.85,2.75,91945,-0.3677070840365687,59.22313350910756,4.571428571428571
19633,2.2679,30.0,4.426086956521739,1.0,275.0,2.391304347826087,37.54,-120.89,2.5,95703,-0.6004491400265938,65.52803752282912,3.426086956521739
19634,2.5402,42.0,6.25,1.1510416666666667,647.0,3.3697916666666665,37.52,-120.89,1.575,96212,-0.055488604367231804,75.79502204615923,5.098958333333333
19635,3.4643,29.0,6.354978354978355,1.0606060606060606,747.0,3.2337662337662336,37.54,-120.96,1.25,94486,-0.2693538166732936,90.40092131271771,5.294372294372295
19636,2.3864,30.0,5.527896995708154,1.0171673819742488,720.0,3.0901287553648067,37.51,-120.96,1.391,92430,0.7554931404303789,76.60044556570162,4.510729613733906
19637,2.9844,32.0,5.322033898305085,0.8983050847457628,682.0,2.889830508474576,37.48,-120.96,1.359,94111,-1.3267562005444338,23.57436661500685,4.423728813559322
19638,2.1875,27.0,5.267175572519084,1.0305343511450382,810.0,3.0916030534351147,37.43,-120.97,1.375,93510,0.5264675646146835,23.565515946436978,4.236641221374045
19639,3.1641,18.0,5.477203647416413,1.0182370820668694,1110.0,3.3738601823708207,37.55,-120.8,0.963,90845,-0.046138365790440256,91.50871955618969,4.458966565349543
19640,3.3083,20.0,5.387832699619772,1.0,853.0,3.2433460076045626,37.53,-120.79,1.083,94964,0.43427816066120717,79.01335694151727,4.387832699619772
19641,2.1932,29.0,5.164444444444444,1.1288888888888888,726.0,3.2266666666666666,37.53,-120.8,0.906,90567,-1.3891019799191424,78.2246430310905,4.035555555555556
19642,1.875,15.0,5.327102803738318,1.1495327102803738,189.0,1.766355140186916,37.53,-120.81,1.813,93688,0.883046322462991,71.97136601105359,4.177570093457944
19643,6.1324,20.0,8.220930232558139,1.3255813953488371,282.0,3.2790697674418605,37.54,-120.82,1.648,92179,0.5430405441725561,26.72019912537813,6.895348837209302
19644,3.9286,13.0,5.959183673469388,0.9816326530612244,1602.0,3.269387755102041,37.52,-120.8,1.458,92019,1.6732075106392454,84.74103424070455,4.977551020408164
19645,4.2188,17.0,6.024793388429752,1.1074380165289257,431.0,3.56198347107438,37.54,-120.72,1.313,93319,-0.8327369035849782,14.288467808012605,4.917355371900826
19646,3.4167,44.0,5.068376068376068,0.9615384615384616,687.0,2.935897435897436,37.49,-120.79,1.607,92320,-0.5849761029581865,35.00176092979035,4.1068376068376065
19647,2.7857,11.0,4.851380042462845,1.059447983014862,1468.0,3.1167728237791934,37.47,-120.84,1.103,91646,-1.7841826471992501,34.647453993642955,3.7919320594479826
19648,2.9135,27.0,5.349282296650718,0.9330143540669856,647.0,3.0956937799043063,37.48,-120.89,1.594,94003,-0.8235983451692709,56.01321417080347,4.416267942583732
19649,3.6597,29.0,5.843373493975903,1.0150602409638554,1070.0,3.2228915662650603,37.45,-120.89,1.456,93909,1.4343041525806546,46.34435559955775,4.828313253012048
19650,2.6103,2.0,7.30859375,1.59765625,707.0,2.76171875,37.52,-120.88,1.336,93420,0.2950628637323551,45.980813309987056,5.7109375
19651,3.1042,7.0,5.493362831858407,1.0896017699115044,2431.0,2.689159292035398,37.5,-120.87,1.225,92531,-0.7263569146901417,55.357243127959165,4.403761061946903
19652,1.9829,34.0,4.4407484407484406,1.0353430353430353,2916.0,3.0311850311850312,37.5,-120.86,0.828,96693,0.13309136075499253,41.54184549121288,3.4054054054054053
19653,1.9429,39.0,3.8534599728629577,0.994572591587517,2606.0,3.5359565807327,37.49,-120.85,0.764,90356,-0.061550419672321235,24.99832313177356,2.8588873812754407
19654,1.6213,37.0,4.593220338983051,1.1483050847457628,893.0,3.7838983050847457,37.49,-120.86,0.695,95752,-1.909131103686756,66.41207177673373,3.444915254237288
19655,2.4706,22.0,5.232273838630807,1.0880195599022005,1441.0,3.5232273838630808,37.49,-120.86,0.894,93081,-1.7281569166785278,79.06333788384025,4.1442542787286065
19656,1.4063,42.0,3.7714285714285714,1.0285714285714285,310.0,4.428571428571429,37.49,-120.85,0.615,92280,1.1067746252602664,47.89958788445894,2.742857142857143
19657,2.7381,10.0,4.822147651006712,1.0268456375838926,1960.0,3.2885906040268456,37.48,-120.84,1.046,94131,0.7366107642068844,64.94831867145072,3.7953020134228193
19658,3.4821,9.0,5.363537710255019,1.0151926207270754,5372.0,2.914812805208898,37.52,-120.86,1.271,92460,-1.4845299264555774,53.536328182303606,4.348345089527944
19659,2.2292,5.0,4.579778830963665,1.1769352290679305,1593.0,2.5165876777251186,37.51,-120.85,1.275,95123,-0.12686678003788668,5.899643853710246,3.402843601895735
19660,1.5531,15.0,4.02491103202847,1.0142348754448398,728.0,2.590747330960854,37.51,-120.85,0.931,96187,-0.7157048327215019,42.308466156413616,3.01067615658363
19661,2.2083,47.0,5.167785234899329,1.0827740492170022,1126.0,2.519015659955257,37.5,-120.84,0.973,96711,1.088837765398461,0.9852499521737279,4.085011185682326
19662,1.7227,52.0,4.954022988505747,1.011494252873563,922.0,2.6494252873563218,37.5,-120.85,0.857,92787,0.44756917808902563,66.1879278164758,3.942528735632184
19663,1.4529,25.0,4.087478559176672,0.9879931389365352,1234.0,2.1166380789022297,37.49,-120.84,0.861,94209,-1.104604954155374,50.81614698846014,3.099485420240137
19664,3.5547,25.0,6.172413793103448,1.091954022988506,882.0,3.3793103448275863,37.49,-120.82,1.224,95868,0.1202408343239678,12.683153517969693,5.080459770114942
19665,4.4083,17.0,6.551181102362205,0.9960629921259844,736.0,2.8976377952755907,37.51,-120.82,1.658,96540,-0.041110732164029856,54.21915320788382,5.55511811023622
19666,4.601,34.0,6.320328542094456,0.9794661190965092,1226.0,2.517453798767967,37.51,-120.83,1.5,91197,-0.03837193429432864,89.84260030279894,5.340862422997947
19667,4.4886,21.0,6.45119305856833,1.0737527114967462,1313.0,2.8481561822125814,37.5,-120.82,1.354,91278,-0.5101193850409896,34.04907647776182,5.377440347071584
19668,3.375,30.0,5.800865800865801,1.0562770562770565,631.0,2.731601731601732,37.5,-120.83,1.185,90465,0.024825354160865475,98.23687662329664,4.744588744588745
19669,2.7243,8.0,4.580769230769231,0.9307692307692308,688.0,2.646153846153846,37.51,-120.84,1.384,94000,-0.8507698083411803,95.93799067421675,3.6500000000000004
19670,2.0643,14.0,4.2817567567567565,1.0763513513513514,3909.0,2.641216216216216,37.51,-120.84,1.065,93348,-1.1878079070844885,78.53098424564885,3.205405405405405
19671,4.1859,6.0,5.745173745173745,0.972972972972973,773.0,2.9845559845559846,37.52,-120.83,1.5,91487,-1.246547484159911,81.37999778189554,4.772200772200772
19672,3.7065,16.0,5.487272727272727,1.0751515151515152,2531.0,3.067878787878788,37.52,-120.84,1.248,94942,-1.0491046458767084,41.05453601998423,4.412121212121212
19673,3.8958,20.0,5.940625,0.978125,1258.0,3.93125,37.51,-120.84,1.268,94597,0.4222831295033616,40.25410952970901,4.9624999999999995
19674,4.6635,13.0,6.231527093596059,0.9917898193760264,1639.0,2.691297208538588,37.51,-120.83,1.984,94536,0.44947183759510256,95.43973582669926,5.239737274220032
19675,3.809,7.0,5.840938722294655,1.0117340286831813,2271.0,2.960886571056063,39.16,-121.62,1.107,96212,1.4605252934756352,36.6196249553642,4.829204693611473
19676,2.4183,7.0,4.582926829268293,1.0829268292682928,1065.0,2.597560975609756,39.16,-121.63,1.038,90325,-0.22846905732234488,9.687288907304325,3.5
19677,5.3946,27.0,4.941176470588236,0.8823529411764706,195.0,2.867647058823529,39.15,-121.63,0.718,91765,0.7014091946752973,15.270108819126504,4.058823529411766
19678,2.4556,16.0,4.516629711751663,1.0288248337028825,1267.0,2.809312638580931,39.16,-121.62,0.971,94162,0.047062613184142364,71.03989651929221,3.4878048780487805
19679,1.5613,16.0,3.8675,1.045,940.0,2.35,39.15,-121.63,0.725,90303,0.29959823275961106,38.298093508964435,2.8225000000000002
19680,1.8849,27.0,4.935643564356436,1.051155115511551,1419.0,2.341584158415841,39.15,-121.63,0.735,95067,0.8083674300579229,19.93428397121927,3.884488448844885
19681,3.0962,36.0,4.746421267893661,0.9304703476482618,1168.0,2.388548057259713,39.15,-121.62,0.74,94579,0.5820470805774158,81.37861286830638,3.815950920245399
